2452325.2604,9.8,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452325.2924,10.0,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452325.512,10.0,0,,,Vis.,SJX,,,,AAVSO,,,,V,,,,V2540 OPH,,STD,,,,
2452325.9692,9.68,0,,,V,WJD,,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452326.1563,9.9,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452326.2743,9.6,0,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452326.3174,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452326.7278,9.6,0,,,Vis.,MUY,,9.4-9.8,,SC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452327.1833,9.5,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452327.3125,9.4,0,,,Vis.,PEX,,92,98,012702,,,,V,,,,V2540 OPH,,STD,,,,
2452327.6979,9.4,0,,,Vis.,KWO,,92,94,C012702,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452327.9660,9.1,0,,,Vis.,LZT,BFY,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452328.2896,9.2,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452328.8257,9.3,0,,,Vis.,AAX,,93,94,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452328.9667,9.5,0,,,Vis.,LZT,BF,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452328.9874,9.58,0,,,V,WJD,,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452329.2931,9.8,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452329.578,10.2,0,,,Vis.,SJX,,,,AAVSO,,,,V,,,,V2540 OPH,,STD,,,,
2452329.6563,10.0,0,,,Vis.,MGE,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452329.6979,9.9,0,,,Vis.,MUY,,9.8-10.0,,SC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452329.9396,10.1,0,,,Vis.,WI,,100,105,SC2002,,,,V,,,,V2540 OPH,,STD,,,,
2452330.2896,10.1,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452330.8264,10.2,0,,,Vis.,AAX,,98,100,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452331.2938,10.2,0,,,Vis.,PEX,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452331.8229,10.3,0,,,Vis.,AAX,,98,100,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452332.2014,10.1,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452332.2965,10.2,0,,,Vis.,PEX,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452332.7347,10.4,0,,,Vis.,MUY,,10.0-10.5,,SC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452332.8333,10.2,0,,,Vis.,AAX,M,98,100,SC012702,MOON,,,V,,,,V2540 OPH,,STD,,,,
2452333.3153,10.3,0,,,Vis.,PEX,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452333.9779,10.29,0,,,V,WJD,,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452334.1958,10.1,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452334.3153,10.3,0,,,Vis.,PEX,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452334.7777,10.2,0,,,Vis.,SQH,T,100,105,-,,,,V,,,,V2540 OPH,,STD,,,,
2452335.3333,10.2,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452335.6916,10.2,0,,,Vis.,EPE,,,,,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452335.7229,10.3,0,,,Vis.,MUY,,10.0-10.5,,SC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452337.9694,10.2,0,,,Vis.,LZT,BM,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452338.2736,9.9,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452338.2951,10.2,0,,,Vis.,PEX,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452338.6,10.0,0,,,Vis.,VFK,,98,100,SD2002,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452338.636,9.9,0,,,Vis.,GRL,T,942,1001,TYC2-VT,,,,V,,,,V2540 OPH,NAS,STD,,,,
2452338.9292,9.9,0,,,Vis.,MOW,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452340.2986,9.5,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452341.2924,8.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452342.2556,9.0,0,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452342.633,8.7,0,,,Vis.,KMM,,87,90,SC0102,20,,,V,,,,V2540 OPH,,STD,,,,
2452342.7069,8.8,0,,,Vis.,AAX,,87,90,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452342.7465,8.6,0,,,Vis.,SQH,T,90,87,-,,,,V,,,,V2540 OPH,,STD,,,,
2452343.1625,8.6,0,,,Vis.,JA,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452343.3181,8.5,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452343.6778,9.0,0,,,Vis.,KWO,,87,90,C012702,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452343.6944,8.9,0,,,Vis.,VDL,,8.7  9.2,,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452343.7743,8.6,0,,,Vis.,SQH,T,90,87,-,,,,V,,,,V2540 OPH,,STD,,,,
2452344.284,9.0,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452344.3174,8.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452344.6,9.1,0,,,Vis.,VFK,,89,94,RJB2002,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452344.660,9.0,0,,,Vis.,DPV,,8.7,9.2,UNKNOWN,,,,Z,,,,V2540 OPH,,STD,,,,
2452344.6917,9.0,0,,,Vis.,KHL,,90,93,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452344.8243,8.9,0,,,Vis.,AAX,,87,90,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452345.1875,8.7,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452345.3174,9.1,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452345.603,9.0,0,,,Vis.,KMM,,87,90,SC0102,20,,,V,,,,V2540 OPH,,STD,,,,
2452345.656,9.5,0,,,Vis.,DPV,,9.3,9.8,UNKNOWN,,,,Z,,,,V2540 OPH,,STD,,,,
2452346.5906,9.7,0,,,Vis.,BXA,,,,,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452346.601,9.6,0,,,Vis.,DPV,,9.4,9.8,UNKNOWN,,,,Z,,,,V2540 OPH,,STD,,,,
2452346.627,9.0,0,,,Vis.,KMM,,87,92,SC0102,20,,,V,,,,V2540 OPH,,STD,,,,
2452346.6771,9.6,0,,,Vis.,KHL,,93,98,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452346.8333,9.6,0,,,Vis.,AAX,U,93,94,SC012702,CLOUDS,,,V,,,,V2540 OPH,,STD,,,,
2452346.9632,9.4,0,,,Vis.,LZT,B,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452347.619,9.7,0,,,Vis.,DPV,,9.4,9.8,UNKNOWN,,,,Z,,,,V2540 OPH,,STD,,,,
2452347.6840,9.7,0,,,Vis.,KHL,,93,98,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452347.9375,9.7,0,,,Vis.,WI,,94,98,SC2002,,,,V,,,,V2540 OPH,,STD,,,,
2452347.9630,9.51,0,,,V,WJD,T,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452348.5,9.6,0,,,Vis.,SKI,,,,,,,,V,,,,V2540 OPH,MCSE,STD,,,,
2452348.583,9.8,0,,,Vis.,SJX,K,,,AAVSO,,,,V,,,,V2540 OPH,,STD,,,,
2452348.8271,9.8,0,,,Vis.,AAX,,93,94,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452349.3625,9.6,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452349.592,10.0,0,,,Vis.,SJX,,,,AAVSO,,,,V,,,,V2540 OPH,,STD,,,,
2452349.7070,10.0,0,,,Vis.,SQH,T,100,98,-,,,,V,,,,V2540 OPH,,STD,,,,
2452349.9354,9.8,0,,,Vis.,KRB,Y,94,98,SC2002,,,,V,,,,V2540 OPH,,STD,,,,
2452350.3111,9.8,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452350.6840,9.8,0,,,Vis.,KHL,,93,98,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452350.6930,10.0,0,,,Vis.,SQH,T,100,98,-,,,,V,,,,V2540 OPH,,STD,,,,
2452350.8625,10.0,0,,,Vis.,MOW,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452351.2681,9.6,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452351.6319,10.0,0,,,Vis.,MGE,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452352.3104,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452352.6,9.6,0,,,Vis.,VFK,,94,98,RJB2002,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452352.8382,9.9,0,,,Vis.,SQH,T,98,100,-,,,,V,,,,V2540 OPH,,STD,,,,
2452354.30,10.3,0,,,Vis.,THU,,,,,,,,V,,,,V2540 OPH,AFOEV,STD,,,,
2452354.3111,10.0,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452354.9604,9.9,0,,,Vis.,KRB,,94,98,SC2002,,,,V,,,,V2540 OPH,,STD,,,,
2452355.3097,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452355.8896,10.0,0,,,Vis.,LZT,BW,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452355.9621,9.87,0,,,V,WJD,T,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452356.1847,9.7,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452356.2486,9.7,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452356.6458,10.0,0,,,Vis.,VDL,,10,,SC012702,,,,V,,,,V2540 OPH,,STD,,,,
2452356.8972,10.0,0,,,Vis.,SXN,,100,98,SC02,,,,V,,,,V2540 OPH,,STD,,,,
2452356.9333,10.0,0,,,Vis.,LZT,B,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452357.2056,9.9,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452357.2465,9.8,0,,,Vis.,TBX,KS,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2540 OPH,,STD,,,,RASNZ
2452357.3417,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452358.2257,10.0,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452358.3111,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452359.1708,9.9,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452359.3125,9.9,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452359.592,10.2,0,,,Vis.,SJX,,,,AAVSO,,,,V,,,,V2540 OPH,,STD,,,,
2452359.9560,10.00,0,,,V,WJD,T,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452360.1521,9.9,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452360.3125,10.1,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452361.3125,10.0,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452361.6597,9.9,0,,,Vis.,KHL,,98,100,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452361.8417,10.2,0,,,Vis.,MRV,,100,105,SC1/02,328020812,,,V,,,,V2540 OPH,,STD,,,,
2452362.2,10.0,0,,,Vis.,JA,W,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452363.599,9.8,0,,,Vis.,KMM,W,94,98,SC0102,20,,,V,,,,V2540 OPH,,STD,,,,
2452363.6389,9.8,0,,,Vis.,MGE,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452363.6870,9.4,0,,,Vis.,SQH,T,93,94,-,,,,V,,,,V2540 OPH,,STD,,,,
2452363.9333,9.3,0,,,Vis.,LZT,BHM,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452365.2778,8.7,0,,,Vis.,PEX,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452365.6354,8.4,0,,,Vis.,KHL,,87,92,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
2452365.9340,8.8,0,,,Vis.,LZT,ABMY,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452365.9645,8.68,0,,,V,WJD,T,994,977,K,,,,V,,,,V2540 OPH,,STD,,,,
2452366.2111,8.7,0,,,Vis.,JA,,,,,,,,V,,,,V2540 OPH,,STD,,,,
2452366.2785,8.8,0,,,Vis.,PEX,,NA,,NA,RASNZ ARCHIVAL CODE = PM,,,Z,,,,V2540 OPH,AAVSO,STD,,,,RASNZ
2452366.6458,9.4,0,,,Vis.,KHL,M,92,94,PC0102,,,,V,,,,V2540 OPH,,STD,,,,
